Index;X;Y;GT_Label;Predicted_Label
60;0.875123;0.21836599999999998;3;3
61;0.208452;0.25185;1;1
62;0.890115;0.36978;3;3
63;0.870669;0.346527;3;3
64;0.44010200000000005;0.160673;1;1
65;0.312289;0.065294;0;0
66;0.666866;0.408898;2;2
67;0.663374;0.432037;2;2
68;0.050644;0.199944;-1;-1
69;0.42465699999999995;0.22683699999999998;1;1
70;0.490821;0.09869299999999999;5;5
71;0.296439;0.23261500000000002;0;0
72;0.263588;0.35881;1;1
73;0.06953200000000001;0.29461;0;0
74;0.551235;0.424112;2;2
75;0.44019300000000006;0.41689499999999996;1;1
76;0.562369;0.04745;5;5
77;0.765289;0.196829;3;3
78;0.09626;0.16004300000000002;0;0
79;0.079722;0.274805;0;0
80;0.41253500000000004;0.21488800000000002;1;1
81;0.6971569999999999;0.419091;2;2
82;0.167176;0.05362000000000001;0;0
83;0.223358;0.22738000000000003;1;1
84;0.30777;0.21466500000000002;0;0
85;0.613428;0.16981300000000002;4;4
86;0.37101300000000004;0.352137;-1;1
87;0.125096;0.160412;0;0
88;0.822807;0.094936;3;3
89;0.18516;0.191497;1;1
90;0.5892890000000001;0.049235;5;5
91;0.785995;0.268018;3;3
92;0.077454;0.12097000000000001;0;0
93;0.45125200000000004;0.096751;5;5
94;0.858856;0.221356;3;3
95;0.312296;0.347275;-1;1
96;0.360313;0.362741;1;1
97;0.8405450000000001;0.069109;3;3
98;0.25348699999999996;0.41243;1;1
99;0.441722;0.28123200000000004;1;1
100;0.48390600000000006;0.058711;5;5
101;0.133374;0.07181;0;0
102;0.227431;0.393665;1;1
103;0.529487;0.223259;5;5
104;0.399371;0.15751600000000002;1;1
105;0.33568400000000004;0.097586;0;0
106;0.342121;0.244617;0;0
107;0.7959510000000001;0.04816;3;3
108;0.209393;0.356813;1;1
109;0.382912;0.357027;1;1
110;0.300168;0.062463;0;0
111;0.8658319999999999;0.13910899999999998;3;3
112;0.700508;0.407963;2;2
113;0.570343;0.390529;2;2
114;0.708596;0.18165499999999998;-1;-1
115;0.7755380000000001;0.21057800000000002;3;3
116;0.096097;0.230762;0;0
117;0.502417;0.364859;2;2
118;0.323019;0.113631;0;0
119;0.7919039999999999;0.217232;3;3
120;0.295954;0.401907;1;1
121;0.315286;0.090791;0;0
122;0.527986;0.047851;5;5
123;0.803674;0.41344899999999996;-1;-1
124;0.10676500000000001;0.160696;0;0
125;0.7869229999999999;0.240471;3;3
126;0.573717;0.270524;4;4
127;0.521291;0.21473299999999998;5;5
128;0.640204;0.17033099999999998;4;4
129;0.623989;0.27821599999999996;4;4
130;0.9820530000000001;0.26867399999999997;-1;-1
131;0.598796;0.29884499999999997;4;4
132;0.360212;0.099502;-1;0
133;0.575808;0.42102399999999995;2;2
134;0.626617;0.077546;5;5
135;0.304152;0.35846500000000003;1;1
136;0.43734300000000004;0.151903;1;1
137;0.5740770000000001;0.298701;4;4
138;0.114514;0.15573800000000002;0;0
139;0.836736;0.29752399999999996;3;3
140;0.584094;0.302843;4;4
141;0.516088;0.39976;2;2
142;0.20464100000000002;0.255986;1;1
143;0.947304;0.130304;-1;-1
144;0.5584140000000001;0.165692;5;5
145;0.622888;0.055375;5;5
146;0.548235;0.215288;5;5
147;0.44326400000000005;0.41793100000000005;1;1
148;0.6519010000000001;0.052621;5;5
149;0.410944;0.374583;1;1
150;0.8614280000000001;0.322125;3;3
151;0.666974;0.40021100000000004;2;2
152;0.844875;0.32296199999999997;3;3
153;0.20488;0.054835;0;0
154;0.280134;0.285479;0;0
155;0.331968;0.12942;0;0
156;0.33829899999999996;0.268396;0;0
157;0.218556;0.039827;-1;0
158;0.301645;0.07279400000000001;0;0
159;0.7846390000000001;0.10238;3;3
160;0.572101;0.064748;5;5
161;0.621364;0.22122199999999997;4;4
162;0.40231;0.228123;1;1
163;0.117291;0.173981;0;0
164;0.654292;0.46185600000000004;-1;-1
165;0.778938;0.269431;3;3
166;0.41910200000000003;0.08515;5;5
167;0.41577299999999995;0.181979;1;1
168;0.280938;0.2883;0;0
169;0.619486;0.143957;4;4
170;0.30356500000000003;0.070511;0;0
171;0.32902600000000004;0.41776800000000003;1;1
172;0.322565;0.152034;0;0
173;0.8475020000000001;0.22240900000000002;3;3
174;0.848778;0.31203000000000003;3;3
175;0.421067;0.166527;1;1
176;0.327315;0.377347;1;1
177;0.338748;0.170422;0;0
178;0.855783;0.265179;3;3
179;0.296981;0.41875100000000004;1;1
180;0.089994;0.30735;0;0
181;0.075086;0.138826;0;0
182;0.17166099999999998;0.099553;0;0
183;0.879711;0.299687;3;3
184;0.439788;0.336291;1;1
185;0.30816;0.211339;0;0
186;0.036382;0.08948099999999999;-1;-1
187;0.770414;0.23388499999999998;3;3
188;0.8034979999999999;0.089955;3;3
189;0.520423;0.398034;2;2
190;0.33852899999999997;0.10396500000000002;0;0
191;0.552992;0.31508;4;4
192;0.5627489999999999;0.071011;5;5
193;0.656407;0.195872;4;4
194;0.853633;0.209941;3;3
195;0.59715;0.159351;4;4
196;0.699443;0.413891;2;2
197;0.429778;0.054542999999999994;5;5
198;0.623684;0.389112;2;2
199;0.620564;0.330246;4;4
200;0.20486300000000002;0.347013;1;1
201;0.21083200000000002;0.340355;1;1
202;0.431641;0.40045;1;1
203;0.517275;0.388728;2;2
204;0.146059;0.059812;0;0
205;0.848601;0.337142;3;3
206;0.310527;0.097974;0;0
207;0.529032;0.30330999999999997;4;4
208;0.415163;0.329056;1;1
209;0.439855;0.255185;1;1
210;0.879187;0.120978;3;3
211;0.636914;0.16306199999999998;4;4
212;0.41169799999999995;0.189152;1;1
213;0.650931;0.31549499999999997;4;4
214;0.40021599999999996;0.405783;1;1
215;0.75953;0.23781100000000002;3;3
216;0.121233;0.318267;0;0
217;0.8457809999999999;0.43596599999999996;-1;-1
218;0.334538;0.086562;0;0
219;0.6053390000000001;0.19395199999999999;4;4
220;0.086741;0.27745;0;0
221;0.760077;0.241839;3;3
222;0.08931599999999999;0.212904;0;0
223;0.6017640000000001;0.05401;5;5
224;0.437671;0.322898;1;1
225;0.200685;0.185278;1;1
226;0.212903;0.14754;1;1
227;0.842551;0.181131;3;3
228;0.617334;0.175291;4;4
229;0.32626700000000003;0.22573000000000001;0;0
230;0.301088;0.092968;0;0
231;0.246054;0.394994;1;1
232;0.9666530000000001;0.088808;-1;-1
233;0.6752560000000001;0.410289;2;2
234;0.22462;0.32260700000000003;1;1
235;0.106749;0.320497;0;0
236;0.570693;0.251661;-1;4
237;0.656324;0.265495;4;4
238;0.12621400000000002;0.132642;0;0
239;0.280196;0.39665500000000004;1;1
240;0.81435;0.227481;3;3
241;0.586695;0.08762;5;5
242;0.387575;0.373666;1;1
243;0.216968;0.413803;1;1
244;0.27113400000000004;0.394494;1;1
245;0.507725;0.167668;5;5
246;0.655989;0.289216;4;4
247;0.33048099999999997;0.229417;0;0
248;0.433572;0.417383;1;1
249;0.408391;0.240042;1;1
250;0.44347600000000004;0.377248;1;1
251;0.63945;0.41607700000000003;2;2
252;0.8367879999999999;0.054137;3;3
253;0.71277;0.062423;3;3
254;0.8637969999999999;0.253625;3;3
255;0.671027;0.45704799999999995;-1;-1
256;0.779351;0.061970000000000004;3;3
257;0.340613;0.230658;0;0
258;0.574666;0.238077;-1;4
259;0.43878100000000003;0.021032;-1;-1
260;0.42505600000000004;0.359835;1;1
261;0.420466;0.206719;1;1
262;0.653203;0.323212;4;4
263;0.41062299999999996;0.174701;1;1
264;0.9618190000000001;0.266561;-1;-1
265;0.392728;0.19949;1;1
266;0.39993;0.367735;1;1
267;0.801204;0.180823;3;3
268;0.11181600000000001;0.055067;0;0
269;0.839404;0.12798199999999998;3;3
270;0.207141;0.175922;1;1
271;0.639027;0.30606700000000003;4;4
272;0.88154;0.205551;3;3
273;0.197256;0.403486;1;1
274;0.244594;0.41473000000000004;1;1
275;0.819607;0.22230999999999998;3;3
276;0.87765;0.15834;3;3
277;0.23555900000000002;0.107379;0;0
278;0.567851;0.285468;4;4
279;0.6152890000000001;0.254617;4;4
280;0.298623;0.055486;0;0
281;0.8369190000000001;0.354939;3;3
282;0.28345;0.096749;0;0
283;0.7699229999999999;0.21454;3;3
284;0.094324;0.08931;0;0
285;0.11771199999999998;0.300318;0;0
286;0.11968699999999999;0.109404;0;0
287;0.22883699999999998;0.178134;1;1
288;0.48098199999999997;0.083442;5;5
289;0.869885;0.06461499999999999;3;3
290;0.33192699999999997;0.403558;1;1
291;0.625946;0.331502;4;4
292;0.371757;0.358171;1;1
293;0.911343;0.29090900000000003;-1;-1
294;0.867284;0.066121;3;3
295;0.8057300000000001;0.265498;3;3
296;0.337406;0.207575;0;0
297;0.543813;0.363722;2;2
298;0.788484;0.10354200000000001;3;3
299;0.540262;0.27015300000000003;4;4
300;0.757788;0.074998;3;3
301;0.848209;0.22280999999999998;3;3
302;0.962356;0.092032;-1;-1
303;0.343597;0.173228;0;0
304;0.772097;0.239826;3;3
305;0.191329;0.40512800000000004;1;1
306;0.517217;0.200596;5;5
307;0.722626;0.40022399999999997;2;2
308;0.14743299999999998;0.151666;-1;-1
309;0.5687399999999999;0.072171;5;5
310;0.8459760000000001;0.17507999999999999;3;3
311;0.641243;0.049669;5;5
312;0.29885500000000004;0.308489;0;0
313;0.592123;0.297161;4;4
314;0.5934520000000001;0.198952;4;4
315;0.829276;0.172942;3;3
316;0.318855;0.317315;0;0
317;0.088482;0.070778;0;0
318;0.494867;0.099382;5;5
319;0.39149;0.418022;1;1
320;0.450978;0.09208;5;5
321;0.40671599999999997;0.36946999999999997;1;1
322;0.589073;0.425893;2;2
323;0.583495;0.30302399999999996;4;4
324;0.123591;0.095061;0;0
325;0.085211;0.23778000000000002;0;0
326;0.710543;0.185952;-1;-1
327;0.5271899999999999;0.167302;5;5
328;0.553339;0.31599499999999997;4;4
329;0.416652;0.22831500000000002;1;1
330;0.8225879999999999;0.08813700000000001;3;3
331;0.653652;0.373406;2;2
332;0.898086;0.156468;-1;3
333;0.25881;0.401604;1;1
334;0.526813;0.186129;5;5
335;0.163129;0.08885;0;0
336;0.49965;0.08630499999999999;5;5
337;0.532609;0.337061;4;2
338;0.832089;0.31848899999999997;3;3
339;0.285294;0.26151599999999997;0;0
340;0.22452399999999997;0.11028800000000001;0;0
341;0.22258499999999998;0.256492;1;1
342;0.23275700000000002;0.403575;1;1
343;0.8443510000000001;0.246738;3;3
344;0.293788;0.275645;0;0
345;0.645641;0.183169;4;4
346;0.222831;0.42410699999999996;1;1
347;0.599749;0.204843;4;4
348;0.122137;0.21511999999999998;0;0
349;0.577455;0.05268200000000001;5;5
350;0.21734699999999998;0.368514;1;1
351;0.400725;0.321995;1;1
352;0.210867;0.233008;1;1
353;0.6249859999999999;0.089102;5;5
354;0.713029;0.08494600000000001;3;3
355;0.724256;0.266689;-1;-1
356;0.621562;0.153869;4;4
357;0.797692;0.166855;3;3
358;0.657489;0.0753;5;5
359;0.20584299999999997;0.055893;0;0
360;0.038161;0.09124;-1;-1
361;0.43198400000000003;0.383812;1;1
362;0.767048;0.079367;3;3
363;0.148618;0.433543;-1;-1
364;0.343089;0.088703;0;0
365;0.715367;0.41568999999999995;2;2
366;0.597252;0.41542799999999996;2;2
367;0.19328;0.316722;1;1
368;0.33113400000000004;0.131775;0;0
369;0.095299;0.081621;0;0
370;0.927168;0.318938;-1;-1
371;0.190858;0.336481;1;1
372;0.804067;0.450275;-1;-1
373;0.08607200000000001;0.38687699999999997;-1;-1
374;0.785848;0.071235;3;3
375;0.8436049999999999;0.27273200000000003;3;3
376;0.334252;0.487757;-1;-1
377;0.825075;0.052141;3;3
378;0.317917;0.183589;0;0
379;0.305653;0.22786700000000001;0;0
380;0.350744;0.357093;1;1
381;0.63357;0.390121;2;2
382;0.222831;0.26528;1;1
383;0.203947;0.099634;0;0
384;0.81558;0.24259099999999997;3;3
385;0.723984;0.399463;2;2
386;0.21408899999999997;0.240142;1;1
387;0.8696450000000001;0.107912;3;3
388;0.617241;0.32862600000000003;4;4
389;0.5377970000000001;0.20051300000000002;5;5
390;0.817858;0.10899;3;3
391;0.322596;0.261198;0;0
392;0.43558500000000006;0.353466;1;1
393;0.42556700000000003;0.321212;1;1
394;0.33426500000000003;0.394577;1;1
395;0.168241;0.052027;0;0
396;0.442351;0.413077;1;1
397;0.5817859999999999;0.392364;2;2
398;0.19881300000000002;0.053786;0;0
399;0.622374;0.049005;5;5
400;0.52857;0.18668099999999999;5;5
401;0.692538;0.39152600000000004;2;2
402;0.31204299999999996;0.129906;0;0
403;0.8641549999999999;0.324762;3;3
404;0.20975700000000003;0.113722;0;0
405;0.09421900000000001;0.11063900000000002;0;0
406;0.604243;0.25073;4;4
407;0.10543;0.27584699999999995;0;0
408;0.185573;0.338917;1;1
409;0.215973;0.39803;1;1
410;0.327666;0.26850799999999997;0;0
411;0.30712;0.37864699999999996;1;1
412;0.570802;0.312126;4;4
413;0.880233;0.176232;3;3
414;0.26338;0.097308;0;0
415;0.44692;0.302181;1;1
416;0.410372;0.235337;1;1
417;0.1057;0.288946;0;0
418;0.303695;0.222257;0;0
419;0.589799;0.373567;2;2
420;0.392596;0.17916300000000002;1;1
421;0.648014;0.082979;5;5
422;0.991944;0.062067;-1;-1
423;0.666917;0.400145;2;2
424;0.627792;0.370911;2;2
425;0.42170799999999997;0.30535100000000004;1;1
426;0.984633;0.161901;-1;-1
427;0.863974;0.114514;3;3
428;0.083665;0.181013;0;0
429;0.528471;0.066778;5;5
430;0.636029;0.10266600000000001;5;5
431;0.504903;0.426545;2;2
432;0.39350799999999997;0.262489;1;1
433;0.213827;0.40062800000000004;1;1
434;0.21669499999999997;0.220827;1;1
435;0.596006;0.057661000000000004;5;5
436;0.690706;0.11351800000000001;-1;-1
437;0.18370799999999998;0.417419;1;1
438;0.1013;0.230816;0;0
439;0.22353;0.179976;1;1
440;0.986567;0.47662;-1;-1
441;0.30483499999999997;0.40957;1;1
442;0.197311;0.15140399999999998;1;1
443;0.128361;0.322615;0;0
444;0.342198;0.362094;1;1
445;0.619228;0.14653;4;4
446;0.493005;0.102663;5;5
447;0.12897899999999998;0.061304;0;0
448;0.44325699999999996;0.19300599999999998;1;1
449;0.645066;0.139917;4;4
450;0.34095;0.374355;1;1
451;0.42567299999999997;0.38892600000000005;1;1
452;0.872418;0.285709;3;3
453;0.212562;0.389864;1;1
454;0.568516;0.081447;5;5
455;0.44185100000000005;0.315085;1;1
456;0.284558;0.054625;0;0
457;0.11922;0.287064;0;0
458;0.34462;0.10959100000000001;0;0
459;0.17418699999999998;0.113621;0;0
460;0.632875;0.312302;4;4
461;0.424291;0.2727;1;1
462;0.607323;0.084492;5;5
463;0.190661;0.19156199999999998;1;1
464;0.537877;0.276944;4;4
465;0.213935;0.24234;1;1
466;0.5579069999999999;0.124946;5;5
467;0.443639;0.312751;1;1
468;0.44185100000000005;0.0937;5;5
469;0.875339;0.11756199999999999;3;3
470;0.221367;0.052913999999999996;0;0
471;0.5088630000000001;0.194019;5;5
472;0.865957;0.01524;-1;-1
473;0.541153;0.199073;5;5
474;0.28332399999999996;0.269407;0;0
475;0.751687;0.23370100000000002;3;3
476;0.24544899999999997;0.3928;1;1
477;0.07609099999999999;0.11508299999999999;0;0
478;0.713863;0.37968;2;2
479;0.298466;0.247808;0;0
480;0.6083609999999999;0.186682;4;4
481;0.299657;0.294714;0;0
482;0.321214;0.166075;0;0
483;0.322286;0.21885300000000002;0;0
484;0.330594;0.091267;0;0
485;0.5320560000000001;0.36992800000000003;2;2
486;0.17969000000000002;0.204621;1;1
487;0.051160000000000004;0.208848;-1;-1
488;0.23982399999999998;0.065203;0;0
489;0.856276;0.165992;3;3
490;0.658506;0.409634;2;2
491;0.807558;0.184974;3;3
492;0.58326;0.384794;2;2
493;0.8925930000000001;0.12196300000000002;3;3
494;0.844572;0.251575;3;3
495;0.830011;0.286901;3;3
496;0.5424979999999999;0.1713;5;5
497;0.222966;0.33734000000000003;1;1
498;0.188208;0.29139499999999996;1;1
499;0.517666;0.090537;5;5
500;0.7802319999999999;0.062511;3;3
501;0.423465;0.369692;1;1
502;0.656489;0.414799;2;2
503;0.8432780000000001;0.30974;3;3
504;0.43799399999999994;0.398449;1;1
505;0.558829;0.401447;2;2
506;0.671783;0.373762;2;2
507;0.059427999999999995;0.265377;-1;0
508;0.46793;0.097903;5;5
509;0.548203;0.129435;5;5
510;0.857823;0.367166;3;3
511;0.337121;0.25948699999999997;0;0
512;0.767936;0.20676;3;3
513;0.53799;0.050428;5;5
514;0.311107;0.23992199999999997;0;0
515;0.8306870000000001;0.144254;3;3
516;0.8145020000000001;0.12543900000000002;3;3
517;0.310348;0.186626;0;0
518;0.8907139999999999;0.33495199999999997;3;3
519;0.651419;0.081775;5;5
520;0.2217;0.217348;1;1
521;0.741989;0.339669;-1;-1
522;0.598471;0.172228;4;4
523;0.20976199999999998;0.287139;1;1
524;0.5153989999999999;0.21559299999999998;5;5
525;0.213781;0.100883;0;0
526;0.324895;0.13101600000000002;0;0
527;0.110546;0.282404;0;0
528;0.45690299999999995;0.098492;5;5
529;0.7921520000000001;0.19237200000000002;3;3
530;0.390335;0.387788;1;1
531;0.440866;0.251048;1;1
532;0.498532;0.17761300000000002;5;5
533;0.352976;0.091278;-1;0
534;0.739219;0.321319;-1;-1
535;0.402751;0.407412;1;1
536;0.2268;0.101978;0;0
537;0.6500739999999999;0.21004299999999998;4;4
538;0.790987;0.126573;3;3
539;0.408067;0.068024;5;5
540;0.42539099999999996;0.28826399999999996;1;1
541;0.323288;0.386153;1;1
542;0.543462;0.391597;2;2
543;0.9367559999999999;0.239193;-1;-1
544;0.471024;0.08095;5;5
545;0.857783;0.321903;3;3
546;0.420307;0.29846;1;1
547;0.7837569999999999;0.169126;3;3
548;0.869027;0.318604;3;3
549;0.327029;0.26426700000000003;0;0
550;0.42403199999999996;0.285952;1;1
551;0.335294;0.30139099999999996;0;0
552;0.191419;0.185088;1;1
553;0.154407;0.055907000000000005;0;0
554;0.750181;0.355038;2;2
555;0.641573;0.410083;2;2
556;0.723925;0.23448200000000002;-1;-1
557;0.632324;0.27287100000000003;4;4
558;0.11965799999999999;0.261238;0;0
559;0.351524;0.088492;-1;0
560;0.20466900000000002;0.351765;1;1
561;0.794497;0.130615;3;3
562;0.6159789999999999;0.107572;5;5
563;0.419605;0.36465;1;1
564;0.511415;0.43138000000000004;-1;2
565;0.576067;0.108021;5;5
566;0.10586400000000001;0.11116600000000001;0;0
567;0.8032;0.262393;3;3
568;0.30845;0.089558;0;0
569;0.8140109999999999;0.248955;3;3
570;0.638363;0.0628;5;5
571;0.8666370000000001;0.14151;3;3
572;0.734136;0.06970900000000001;3;3
573;0.8553270000000001;0.312243;3;3
574;0.571401;0.413022;2;2
575;0.823901;0.10019600000000001;3;3
576;0.30547399999999997;0.371674;1;1
577;0.338995;0.20939899999999997;0;0
578;0.5583670000000001;0.136665;5;5
579;0.5918640000000001;0.159856;4;4
580;0.271812;0.41078400000000004;1;1
581;0.264126;0.11448599999999999;0;0
582;0.591214;0.140652;4;4
583;0.630203;0.047617;5;5
584;0.620211;0.31801799999999997;4;4
585;0.555466;0.365396;2;2
586;0.164498;0.10922799999999999;0;0
587;0.710208;0.44087200000000004;-1;2
588;0.8820959999999999;0.354511;3;3
589;0.31784;0.155264;0;0
590;0.811272;0.168209;3;3
591;0.293561;0.22514499999999998;0;0
592;0.447455;0.387176;1;1
593;0.628811;0.086208;5;5
594;0.325056;0.282099;0;0
595;0.205152;0.24810700000000002;1;1
596;0.318875;0.208538;0;0
597;0.42758500000000005;0.080188;5;5
598;0.483954;0.063387;5;5
599;0.9551129999999999;0.12803399999999998;-1;-1
600;0.800353;0.305815;3;3
601;0.875024;0.27339600000000003;3;3
602;0.44108;0.169097;1;1
603;0.214155;0.219329;1;1
604;0.35924;0.379479;1;1
605;0.276735;0.378601;1;1
606;0.651021;0.306821;4;4
607;0.776096;0.26916599999999996;3;3
608;0.510059;0.08528;5;5
609;0.609398;0.413283;2;2
610;0.10698099999999999;0.323816;0;0
611;0.657034;0.381695;2;2
612;0.648267;0.391757;2;2
613;0.294554;0.172767;0;0
614;0.852765;0.293094;3;3
615;0.549658;0.072078;5;5
616;0.652756;0.15023599999999998;4;4
617;0.10866500000000001;0.128273;0;0
618;0.606636;0.227316;4;4
619;0.594909;0.309554;4;4
620;0.506351;0.372212;2;2
621;0.817088;0.462995;-1;-1
622;0.316173;0.450671;-1;-1
623;0.732903;0.081776;3;3
624;0.8571040000000001;0.388059;3;3
625;0.115468;0.08374;0;0
626;0.748733;0.41635500000000003;2;2
627;0.492864;0.08151599999999999;5;5
628;0.112455;0.296275;0;0
629;0.49384799999999995;0.017721999999999998;-1;-1
630;0.189331;0.295476;1;1
631;0.8068390000000001;0.284548;3;3
632;0.302062;0.26245;0;0
633;0.39938;0.373735;1;1
634;0.5251439999999999;0.42560699999999996;2;2
635;0.43714200000000003;0.088861;5;5
636;0.542248;0.15221400000000002;5;5
637;0.79828;0.244227;3;3
638;0.255529;0.110899;0;0
639;0.093401;0.159599;0;0
640;0.6904939999999999;0.175019;-1;-1
641;0.613791;0.192879;4;4
642;0.230965;0.365155;1;1
643;0.765292;0.183997;3;3
644;0.769313;0.190395;3;3
645;0.089658;0.12842699999999999;0;0
646;0.336879;0.16125699999999998;0;0
647;0.5597840000000001;0.074989;5;5
648;0.763249;0.060725;3;3
649;0.339942;0.15881800000000001;0;0
650;0.152583;0.42756400000000006;-1;-1
651;0.870609;0.20583200000000001;3;3
652;0.102276;0.277526;0;0
653;0.301958;0.41806400000000005;1;1
654;0.541883;0.42657700000000004;2;2
655;0.29341999999999996;0.370356;1;1
656;0.8630030000000001;0.081625;3;3
657;0.07973;0.072278;0;0
658;0.073907;0.084492;0;0
659;0.435075;0.38619000000000003;1;1
660;0.705613;0.389414;2;2
661;0.41492299999999993;0.147807;1;1
662;0.32255900000000004;0.29739;0;0
663;0.305275;0.322626;0;0
664;0.668088;0.418109;2;2
665;0.802409;0.086478;3;3
666;0.856716;0.332289;3;3
667;0.755131;0.091395;3;3
668;0.344927;0.23002899999999998;0;0
669;0.764935;0.09379900000000001;3;3
670;0.44471400000000005;0.367676;1;1
671;0.497292;0.42628900000000003;2;2
672;0.323561;0.20163299999999998;0;0
673;0.645674;0.322042;4;4
674;0.298401;0.299014;0;0
675;0.43231499999999995;0.303978;1;1
676;0.407109;0.369181;1;1
677;0.329404;0.171227;0;0
678;0.255289;0.186081;-1;1
679;0.804463;0.131754;3;3
680;0.394832;0.288871;1;1
681;0.075086;0.10449800000000001;0;0
682;0.091644;0.303291;0;0
683;0.6405529999999999;0.48618500000000003;-1;-1
684;0.532054;0.411896;2;2
685;0.089265;0.321992;0;0
686;0.21670100000000003;0.354508;1;1
687;0.400476;0.347783;1;1
688;0.7769550000000001;0.09159400000000001;3;3
689;0.5394220000000001;0.07820099999999999;5;5
690;0.896596;0.126807;3;3
691;0.393275;0.20230499999999998;1;1
692;0.940441;0.095703;-1;-1
693;0.8437030000000001;0.05295;3;3
694;0.118848;0.317002;0;0
695;0.329538;0.314227;0;0
696;0.550974;0.21711799999999998;5;5
697;0.076941;0.246637;0;0
698;0.098308;0.243925;0;0
699;0.21860700000000002;0.178572;1;1
700;0.148831;0.090765;0;0
701;0.516628;0.406281;2;2
702;0.08092200000000001;0.06518099999999999;0;0
703;0.10103999999999999;0.298476;0;0
704;0.612644;0.228669;4;4
705;0.636938;0.197732;4;4
706;0.769874;0.10811;3;3
707;0.8415290000000001;0.150872;3;3
708;0.258387;0.114936;0;0
709;0.848744;0.148125;3;3
710;0.309692;0.36606700000000003;1;1
711;0.33665700000000004;0.174529;0;0
712;0.612487;0.069248;5;5
713;0.8001149999999999;0.273372;3;3
714;0.710855;0.39765300000000003;2;2
715;0.5295989999999999;0.13705;5;5
716;0.089139;0.072406;0;0
717;0.040641000000000004;0.11829200000000001;-1;-1
718;0.110786;0.261522;0;0
719;0.10365;0.262192;0;0
720;0.7631899999999999;0.228334;3;3
721;0.180641;0.083147;0;0
722;0.504249;0.422687;2;2
723;0.88797;0.36939;3;3
724;0.29335900000000004;0.201211;0;0
725;0.29946300000000003;0.053965;0;0
726;0.15112;0.076401;0;0
727;0.228422;0.175994;1;1
728;0.235994;0.275543;1;1
729;0.144011;0.08895;0;0
730;0.006393;0.450917;-1;-1
731;0.291008;0.40680700000000003;1;1
732;0.180872;0.184401;1;1
733;0.6434270000000001;0.07144600000000001;5;5
734;0.805372;0.089946;3;3
735;0.406029;0.104077;5;5
736;0.800089;0.301931;3;3
737;0.53561;0.08558099999999999;5;5
738;0.211923;0.177583;1;1
739;0.6149680000000001;0.274927;4;4
740;0.5661069999999999;0.09581;5;5
741;0.585225;0.412013;2;2
742;0.141008;0.056746000000000005;0;0
743;0.097743;0.17377599999999999;0;0
744;0.533867;0.36096;2;2
745;0.527522;0.133645;5;5
746;0.833665;0.049473;3;3
747;0.437169;0.295102;1;1
748;0.81565;0.136479;3;3
749;0.9171809999999999;0.230196;-1;-1
750;0.8874860000000001;0.34843;3;3
751;0.40418899999999996;0.320235;1;1
752;0.871503;0.337361;3;3
753;0.421709;0.325201;1;1
754;0.622075;0.412912;2;2
755;0.299581;0.276045;0;0
756;0.074537;0.06855599999999999;0;0
757;0.222387;0.240994;1;1
758;0.64789;0.15324400000000002;4;4
759;0.310296;0.099256;0;0
760;0.630775;0.28644899999999995;4;4
761;0.7831520000000001;0.265406;3;3
762;0.6331100000000001;0.375535;2;2
